global_user_id,platform_user_id,platform,user_name,gender,age,city,registration_date,phone,email,user_level
U-JD-516344,jd_1946977,jd,用户7950,f,40,重庆,2025-10-12,14777772789,user4339@example.com,金卡会员
U-JD-517650,jd_2707440,jd,用户8045,f,45,成都,2026-07-03,15185329530,user2298@example.com,普通会员
U-JD-517720,jd_8805122,jd,用户8341,f,21,上海,2025-05-22,19993198712,user2063@example.com,金卡会员
U-JD-520137,jd_6433104,jd,用户9806,m,30,杭州,2026-12-28,15101475846,user9910@example.com,钻石会员
U-JD-520168,jd_6604175,jd,用户2239,m,59,深圳,2026-04-15,15241789216,user3645@example.com,银卡会员
U-JD-520985,jd_5317570,jd,用户2400,f,50,上海,2025-05-22,18802363169,user5692@example.com,银卡会员
U-JD-521168,jd_7128342,jd,用户9917,f,36,南京,2026-08-09,14461750472,user4081@example.com,金卡会员
U-JD-522202,jd_1592340,jd,用户4048,f,49,重庆,2025-11-07,15501779126,user6348@example.com,普通会员
U-JD-522439,jd_6915277,jd,用户8148,m,56,北京,2026-10-22,15249367462,user9635@example.com,普通会员
U-JD-522655,jd_4597138,jd,用户5870,m,55,北京,2025-06-23,15433042827,user5648@example.com,银卡会员
U-JD-523137,jd_9967791,jd,用户4204,m,43,西安,2026-12-02,15245938037,user4304@example.com,银卡会员
U-JD-523471,jd_5911965,jd,用户3949,f,46,杭州,2025-10-14,14957094094,user1690@example.com,银卡会员
U-JD-523609,jd_8272870,jd,用户3907,m,33,南京,2025-08-08,15381465481,user9761@example.com,银卡会员
U-JD-524015,jd_9101853,jd,用户2903,m,38,杭州,2025-12-09,19252804359,user7451@example.com,银卡会员
U-JD-524600,jd_1120151,jd,用户3158,m,37,深圳,2025-12-28,19424600718,user6210@example.com,普通会员
U-JD-525166,jd_3984033,jd,用户2162,m,34,成都,2025-06-11,14563412214,user8127@example.com,银卡会员
U-JD-525875,jd_6428869,jd,用户6824,f,22,南京,2025-11-24,17518141995,user9101@example.com,银卡会员
U-JD-525981,jd_8955637,jd,用户4949,m,54,广州,2026-09-17,16363762069,user2932@example.com,金卡会员
U-JD-526060,jd_7454999,jd,用户9835,f,45,成都,2026-06-02,18600664678,user1619@example.com,普通会员
U-JD-526956,jd_2254186,jd,用户6756,m,57,成都,2025-04-21,16425062586,user5401@example.com,银卡会员
U-JD-527497,jd_2308824,jd,用户9649,f,55,深圳,2025-12-04,19647465398,user3264@example.com,金卡会员
U-JD-528001,jd_6295382,jd,用户1597,f,30,广州,2025-01-09,16408505023,user2636@example.com,普通会员
U-JD-528337,jd_3702650,jd,用户6911,m,25,武汉,2025-03-26,14441589982,user3045@example.com,钻石会员
U-JD-528638,jd_7108097,jd,用户3375,f,47,成都,2026-04-28,17849647549,user2108@example.com,银卡会员
U-JD-529803,jd_1381884,jd,用户4879,m,54,南京,2025-08-22,18600319448,user9212@example.com,普通会员
U-JD-529882,jd_8586359,jd,用户5640,m,47,武汉,2026-04-03,18468993882,user4503@example.com,普通会员
U-JD-529932,jd_4598206,jd,用户5341,m,20,南京,2026-02-07,16820886633,user6304@example.com,金卡会员
U-JD-530196,jd_6189778,jd,用户1970,m,44,成都,2026-05-16,13169043576,user4320@example.com,钻石会员
U-JD-530436,jd_1727420,jd,用户8890,m,40,重庆,2025-03-06,16408716715,user7156@example.com,银卡会员
U-JD-531870,jd_8709344,jd,用户8539,m,60,成都,2025-09-03,19157818436,user3529@example.com,金卡会员
U-JD-532912,jd_6377903,jd,用户2729,m,49,武汉,2026-12-20,15609126693,user3164@example.com,普通会员
U-JD-533865,jd_3143838,jd,用户7054,m,52,深圳,2025-09-02,19382792955,user6189@example.com,钻石会员
U-JD-535786,jd_3693570,jd,用户8213,f,43,西安,2025-07-07,18881159816,user3756@example.com,银卡会员
U-JD-536221,jd_5400319,jd,用户8453,f,53,广州,2026-05-12,17776384946,user5405@example.com,金卡会员
U-JD-536788,jd_5470975,jd,用户5788,m,20,北京,2025-11-05,19279330765,user2492@example.com,金卡会员
U-JD-537794,jd_3545975,jd,用户7307,m,48,武汉,2025-02-12,13876937341,user1172@example.com,银卡会员
U-JD-537949,jd_2239139,jd,用户5202,f,54,成都,2025-02-20,15213686294,user9465@example.com,银卡会员
U-JD-538509,jd_1719003,jd,用户7018,f,27,重庆,2025-01-24,16272448079,user8501@example.com,金卡会员
U-JD-539106,jd_9916788,jd,用户2934,m,24,武汉,2025-11-04,16391745917,user7034@example.com,钻石会员
U-JD-540688,jd_9158677,jd,用户4122,f,50,深圳,2026-10-25,14454404613,user4430@example.com,普通会员
U-JD-540831,jd_6345954,jd,用户6531,m,24,成都,2026-05-12,16984452867,user3115@example.com,钻石会员
U-JD-541254,jd_8605189,jd,用户7480,f,36,南京,2026-07-21,14411207788,user6912@example.com,金卡会员
U-JD-542306,jd_1215220,jd,用户7305,m,51,北京,2025-08-02,16546856246,user4900@example.com,银卡会员
U-JD-543057,jd_5538005,jd,用户3032,f,42,重庆,2026-05-09,19434177703,user9345@example.com,金卡会员
U-JD-543098,jd_6707321,jd,用户8726,m,45,上海,2026-01-08,16271916005,user4425@example.com,银卡会员
U-JD-543317,jd_6417608,jd,用户2112,m,38,西安,2026-12-12,14443587837,user2866@example.com,普通会员
U-JD-544104,jd_4907529,jd,用户2445,m,29,北京,2026-06-27,16862007190,user3761@example.com,钻石会员
U-JD-544647,jd_2474317,jd,用户4229,m,38,南京,2025-08-08,18320706200,user1615@example.com,金卡会员
U-JD-544926,jd_4168551,jd,用户2890,m,24,北京,2025-08-16,17704968311,user4080@example.com,银卡会员
U-JD-546848,jd_3429534,jd,用户1992,m,47,广州,2026-04-01,15743088696,user5424@example.com,普通会员
U-JD-548025,jd_7338497,jd,用户3011,m,18,武汉,2026-11-06,13111903052,user2520@example.com,银卡会员
U-JD-548052,jd_3308305,jd,用户2445,f,25,成都,2026-07-08,18603878499,user9976@example.com,钻石会员
U-JD-548571,jd_5579967,jd,用户1458,f,37,南京,2026-08-09,19718954237,user1843@example.com,金卡会员
U-JD-548623,jd_4541112,jd,用户2656,m,26,深圳,2026-02-04,17931418347,user9546@example.com,金卡会员
U-JD-548940,jd_9008427,jd,用户8054,f,55,深圳,2025-02-11,17993314662,user7009@example.com,银卡会员
U-JD-549545,jd_6489334,jd,用户1344,f,27,西安,2025-03-10,16968848129,user5128@example.com,钻石会员
U-JD-549720,jd_6442959,jd,用户4871,f,28,重庆,2026-03-20,17664047414,user3299@example.com,银卡会员
U-JD-549846,jd_4347448,jd,用户9237,m,22,深圳,2025-10-28,14865974516,user3807@example.com,银卡会员
U-JD-550173,jd_9262521,jd,用户2861,m,56,西安,2026-08-18,13375231885,user4021@example.com,普通会员
U-JD-551506,jd_9221785,jd,用户5157,f,47,广州,2026-12-22,18539712726,user8058@example.com,钻石会员
U-JD-552140,jd_2850397,jd,用户3237,f,35,西安,2026-06-11,15832004137,user3995@example.com,钻石会员
U-JD-553320,jd_3592921,jd,用户9220,f,46,武汉,2025-06-08,17467741046,user1383@example.com,普通会员
U-JD-553980,jd_4819619,jd,用户6412,m,27,成都,2026-06-01,17738741264,user2231@example.com,普通会员
U-JD-554036,jd_2550436,jd,用户9159,m,55,杭州,2025-02-01,13729777735,user4451@example.com,银卡会员
U-JD-555720,jd_4931555,jd,用户9813,f,59,南京,2025-02-08,17797910867,user4616@example.com,银卡会员
U-JD-555991,jd_7495593,jd,用户6058,m,33,北京,2025-04-28,15324533523,user3791@example.com,普通会员
U-JD-556543,jd_2110598,jd,用户8612,f,53,杭州,2026-04-17,18886121475,user7800@example.com,钻石会员
U-JD-556547,jd_8298301,jd,用户5708,f,55,成都,2026-06-14,18309441529,user6877@example.com,金卡会员
U-JD-556704,jd_9288732,jd,用户3054,f,21,武汉,2026-10-08,13793214440,user3839@example.com,金卡会员
U-JD-556709,jd_4342600,jd,用户7619,m,56,西安,2026-01-13,19460624612,user5399@example.com,钻石会员
U-JD-556992,jd_1782041,jd,用户1376,f,43,杭州,2026-02-12,16555914487,user9112@example.com,普通会员
U-JD-557433,jd_2342197,jd,用户4873,f,47,广州,2026-07-15,17638595851,user4750@example.com,钻石会员
U-JD-558230,jd_5397746,jd,用户6720,m,34,杭州,2025-10-24,18356440388,user9416@example.com,普通会员
U-JD-558565,jd_4351752,jd,用户8883,m,55,重庆,2025-07-28,14195290731,user1908@example.com,普通会员
U-JD-559304,jd_1380342,jd,用户6011,m,31,成都,2026-04-25,18212959607,user7316@example.com,钻石会员
U-JD-560665,jd_5370730,jd,用户1411,f,45,西安,2025-01-28,18144098132,user7606@example.com,银卡会员
U-JD-560955,jd_3182067,jd,用户4348,f,35,北京,2025-10-28,18815495965,user8900@example.com,银卡会员
U-JD-561541,jd_2675305,jd,用户7215,f,45,杭州,2026-02-19,16717648306,user3263@example.com,普通会员
U-JD-561946,jd_8362189,jd,用户5895,f,60,广州,2025-05-24,13567826165,user5637@example.com,银卡会员
U-JD-564207,jd_3987000,jd,用户2243,f,51,北京,2025-02-22,13332885178,user6510@example.com,金卡会员
U-JD-565451,jd_8087476,jd,用户1631,f,40,武汉,2026-09-24,16506960730,user1570@example.com,普通会员
U-JD-565924,jd_7675883,jd,用户8620,m,22,成都,2026-06-04,16604013248,user2217@example.com,普通会员
U-JD-566223,jd_6337244,jd,用户7213,m,43,北京,2025-06-06,19102364515,user9161@example.com,银卡会员
U-JD-566559,jd_4029000,jd,用户2802,f,43,上海,2025-12-14,16984333595,user8465@example.com,金卡会员
U-JD-566788,jd_6046015,jd,用户5925,m,43,上海,2026-09-23,18191196160,user7755@example.com,普通会员
U-JD-567995,jd_9897295,jd,用户7024,m,56,重庆,2025-11-25,13403097062,user7216@example.com,银卡会员
U-JD-568610,jd_3349135,jd,用户2917,f,56,武汉,2026-09-28,13757869300,user3124@example.com,银卡会员
U-JD-568623,jd_1391808,jd,用户8987,m,27,北京,2026-03-19,16954848227,user4916@example.com,银卡会员
U-JD-569144,jd_7118223,jd,用户4684,m,41,上海,2026-07-28,17538773439,user9069@example.com,金卡会员
U-JD-569825,jd_3118729,jd,用户8893,f,55,深圳,2025-01-02,19558674434,user8254@example.com,普通会员
U-JD-569869,jd_8162366,jd,用户5757,m,38,南京,2025-06-11,17933642068,user5054@example.com,银卡会员
U-JD-570616,jd_7419410,jd,用户7001,m,33,南京,2025-03-05,14707310019,user1012@example.com,金卡会员
U-JD-570804,jd_6760600,jd,用户1280,m,49,南京,2026-11-26,13184324486,user3930@example.com,银卡会员
U-JD-571051,jd_3798945,jd,用户5682,f,36,广州,2025-01-22,17641428976,user2304@example.com,银卡会员
U-JD-571349,jd_5173242,jd,用户4109,f,24,北京,2025-03-15,19450191446,user2318@example.com,金卡会员
U-JD-572444,jd_1564508,jd,用户6093,m,55,广州,2026-10-15,13623717761,user3244@example.com,钻石会员
U-JD-572768,jd_4117534,jd,用户3884,m,20,北京,2026-04-21,18144202667,user6021@example.com,金卡会员
U-JD-573200,jd_7638433,jd,用户8052,f,53,武汉,2025-08-22,18614017070,user8706@example.com,银卡会员
U-JD-573978,jd_7455216,jd,用户8318,f,25,成都,2025-04-10,19203120646,user6101@example.com,钻石会员
U-JD-574133,jd_5981178,jd,用户4693,m,45,北京,2026-11-28,19633688336,user7477@example.com,普通会员
U-JD-575572,jd_1679805,jd,用户3500,f,45,重庆,2026-01-13,13661698722,user4106@example.com,普通会员
U-JD-578176,jd_5603056,jd,用户2563,m,55,西安,2025-06-03,19839719943,user9083@example.com,金卡会员
U-JD-578194,jd_2925084,jd,用户6677,f,29,南京,2026-10-18,15277157989,user3089@example.com,钻石会员
U-JD-579513,jd_9029083,jd,用户2025,m,50,北京,2026-01-21,16920725206,user8164@example.com,普通会员
U-JD-580617,jd_8300776,jd,用户3835,m,47,成都,2026-11-16,13631229802,user7124@example.com,普通会员
U-JD-580886,jd_2742959,jd,用户8311,m,26,深圳,2025-08-27,19846946107,user3097@example.com,钻石会员
U-JD-581142,jd_1104056,jd,用户7900,m,36,广州,2025-04-10,13171535019,user1191@example.com,银卡会员
U-JD-581985,jd_4854583,jd,用户4854,m,59,杭州,2025-01-22,18882355842,user6416@example.com,钻石会员
U-JD-582652,jd_9260751,jd,用户8540,f,19,武汉,2026-01-27,19846471759,user6789@example.com,普通会员
U-JD-584055,jd_9476575,jd,用户8840,f,30,西安,2025-08-12,19494822016,user8908@example.com,银卡会员
U-JD-585638,jd_3535727,jd,用户8679,f,32,广州,2026-07-10,15669227746,user8470@example.com,钻石会员
U-JD-585966,jd_8274740,jd,用户8074,f,57,深圳,2026-03-20,14827766275,user8508@example.com,钻石会员
U-JD-586209,jd_8476140,jd,用户2681,f,36,北京,2025-01-27,19425173869,user9345@example.com,普通会员
U-JD-586268,jd_7990381,jd,用户7339,m,21,成都,2025-05-06,17187025114,user9176@example.com,银卡会员
U-JD-587652,jd_1981707,jd,用户7726,f,41,重庆,2026-07-15,14955411292,user2239@example.com,普通会员
U-JD-587669,jd_5178515,jd,用户9014,m,50,杭州,2026-10-04,17515469173,user9320@example.com,普通会员
U-JD-588425,jd_4074828,jd,用户3270,f,18,上海,2026-01-22,17725594552,user4151@example.com,钻石会员
U-JD-588852,jd_1840568,jd,用户8467,f,38,南京,2026-05-27,13555045351,user3891@example.com,普通会员
U-JD-589236,jd_7161802,jd,用户1588,f,36,重庆,2026-04-20,15467845650,user9134@example.com,普通会员
U-JD-590059,jd_4409176,jd,用户8096,m,36,北京,2025-04-08,14352530487,user5906@example.com,金卡会员
U-JD-590722,jd_9918163,jd,用户4280,m,52,成都,2026-05-09,14196977223,user7542@example.com,钻石会员
U-JD-590766,jd_8592851,jd,用户6550,f,31,深圳,2025-06-07,13991860123,user1131@example.com,银卡会员
U-JD-590857,jd_1139014,jd,用户1855,m,48,深圳,2026-10-07,18184092544,user9599@example.com,普通会员
U-JD-591188,jd_4696145,jd,用户8114,f,57,深圳,2026-05-23,13338530614,user2544@example.com,银卡会员
U-JD-591243,jd_1762908,jd,用户9419,f,20,武汉,2026-01-02,17964032993,user6665@example.com,钻石会员
U-JD-591565,jd_4291766,jd,用户5470,f,56,西安,2025-05-27,19786035000,user7275@example.com,银卡会员
U-JD-591866,jd_1100530,jd,用户9059,f,52,北京,2026-12-06,14909876832,user9056@example.com,钻石会员
U-JD-591920,jd_7682250,jd,用户3925,m,45,广州,2025-10-11,13623085246,user1256@example.com,银卡会员
U-JD-592285,jd_7366575,jd,用户8164,f,34,南京,2025-11-26,13754461390,user3888@example.com,银卡会员
U-JD-592985,jd_3430192,jd,用户3541,f,37,深圳,2026-09-16,14346807627,user8214@example.com,普通会员
U-JD-593427,jd_7496976,jd,用户1396,f,32,成都,2025-11-27,17560264962,user6943@example.com,银卡会员
U-JD-593791,jd_8665982,jd,用户7185,f,45,上海,2025-10-05,15892529612,user1331@example.com,钻石会员
U-JD-593802,jd_6044151,jd,用户6072,m,48,南京,2026-02-26,15446600555,user2119@example.com,普通会员
U-JD-594395,jd_5829532,jd,用户9634,m,32,广州,2025-10-07,14562931418,user6179@example.com,银卡会员
U-JD-595131,jd_2857341,jd,用户9408,f,22,武汉,2025-05-25,13266814876,user2408@example.com,金卡会员
U-JD-595132,jd_6073384,jd,用户4510,m,59,北京,2026-05-17,13125153649,user5665@example.com,普通会员
U-JD-595685,jd_7927842,jd,用户2229,m,50,西安,2025-02-15,13893460680,user9553@example.com,银卡会员
U-JD-597255,jd_9685192,jd,用户4535,f,33,重庆,2026-06-18,16252245851,user4209@example.com,钻石会员
U-JD-597411,jd_3544443,jd,用户9013,m,45,成都,2025-05-07,17785869559,user4090@example.com,银卡会员
U-JD-597484,jd_6363710,jd,用户9345,f,28,深圳,2026-06-12,15153102349,user5226@example.com,钻石会员
U-JD-597994,jd_8802150,jd,用户9850,f,51,深圳,2025-02-20,18635134890,user9008@example.com,钻石会员
U-JD-598659,jd_6402638,jd,用户7888,f,46,北京,2025-07-14,15720024295,user9797@example.com,钻石会员
U-JD-599921,jd_5186145,jd,用户9917,f,50,北京,2026-03-14,15614673662,user3746@example.com,银卡会员
U-JD-600748,jd_9245422,jd,用户9856,m,45,成都,2025-01-01,13109048346,user1702@example.com,金卡会员
U-JD-601017,jd_7107844,jd,用户8213,m,53,重庆,2025-11-05,14388918746,user2285@example.com,普通会员
U-JD-601383,jd_2122344,jd,用户4221,f,30,武汉,2025-09-23,19340344214,user5083@example.com,金卡会员
U-JD-601489,jd_4988679,jd,用户6196,m,53,西安,2026-11-21,18323118629,user2463@example.com,普通会员
U-JD-601507,jd_6878671,jd,用户9235,f,39,武汉,2025-03-01,16734412401,user9713@example.com,钻石会员
U-JD-602308,jd_6459066,jd,用户9524,f,57,西安,2026-11-13,14483105294,user4965@example.com,普通会员
U-JD-603405,jd_5649553,jd,用户3918,m,25,成都,2025-10-25,13350827820,user9188@example.com,银卡会员
U-JD-604071,jd_3772915,jd,用户6737,m,20,广州,2026-01-03,18858373004,user2130@example.com,普通会员
U-JD-604239,jd_5306403,jd,用户5741,m,45,重庆,2026-12-05,14341593533,user9715@example.com,银卡会员
U-JD-604312,jd_9734239,jd,用户1297,m,56,上海,2026-04-18,14843896117,user4922@example.com,普通会员
U-JD-604918,jd_9713792,jd,用户1170,m,49,南京,2026-09-15,17346107180,user6747@example.com,普通会员
U-JD-605259,jd_3066153,jd,用户8922,m,31,武汉,2026-12-19,15820597425,user8655@example.com,普通会员
U-JD-606936,jd_2300559,jd,用户1262,m,18,深圳,2026-06-14,15272225827,user1852@example.com,金卡会员
U-JD-607273,jd_1120851,jd,用户1712,m,54,成都,2026-03-21,17799973330,user5826@example.com,金卡会员
U-JD-610643,jd_5418509,jd,用户1549,f,25,南京,2025-08-23,19566560278,user8940@example.com,普通会员
U-JD-611774,jd_6477110,jd,用户6130,m,59,西安,2025-09-05,19446556841,user6522@example.com,钻石会员
U-JD-611965,jd_4133289,jd,用户2909,m,30,深圳,2025-05-02,17310709901,user8599@example.com,钻石会员
U-JD-612013,jd_2413130,jd,用户1010,f,28,北京,2025-02-20,19205924093,user7239@example.com,普通会员
U-JD-612826,jd_5025425,jd,用户3570,m,24,深圳,2026-11-19,16711740334,user1303@example.com,金卡会员
U-JD-616083,jd_6022230,jd,用户3981,m,27,上海,2025-06-17,14863851843,user5978@example.com,普通会员
U-JD-616599,jd_2944326,jd,用户9044,m,43,西安,2025-06-22,18722581306,user8192@example.com,银卡会员
U-JD-616647,jd_3887631,jd,用户2453,m,34,北京,2026-02-18,19304703505,user2068@example.com,钻石会员
U-JD-616934,jd_6852524,jd,用户3519,m,44,深圳,2026-04-19,18793248344,user1249@example.com,普通会员
U-JD-617966,jd_8434580,jd,用户9986,f,54,南京,2025-04-28,14834225327,user2459@example.com,普通会员
U-JD-618426,jd_8227136,jd,用户8603,m,27,重庆,2025-02-12,15536530311,user9191@example.com,金卡会员
U-JD-618743,jd_8092311,jd,用户2806,m,26,杭州,2025-05-13,16327540455,user1220@example.com,金卡会员
U-JD-618917,jd_5810623,jd,用户4530,f,60,成都,2025-04-22,15783639934,user1018@example.com,钻石会员
U-JD-619410,jd_2517792,jd,用户3237,f,25,成都,2026-12-24,17862269168,user7463@example.com,普通会员
U-JD-619629,jd_1182267,jd,用户6840,m,57,杭州,2026-01-20,14625910222,user7239@example.com,钻石会员
U-JD-619979,jd_6896651,jd,用户4506,f,28,西安,2025-09-01,16900518730,user2734@example.com,普通会员
U-JD-620253,jd_6516189,jd,用户4185,f,56,深圳,2025-10-27,18399960027,user3060@example.com,银卡会员
U-JD-620330,jd_6568600,jd,用户2071,m,28,深圳,2025-04-05,19125645521,user9683@example.com,银卡会员
U-JD-620527,jd_8808872,jd,用户6921,m,45,广州,2026-07-06,13907790797,user5053@example.com,普通会员
U-JD-620561,jd_3084106,jd,用户3017,m,51,西安,2025-03-08,14440748290,user5245@example.com,银卡会员
U-JD-620834,jd_6132527,jd,用户5744,f,38,深圳,2025-10-28,15275309442,user3778@example.com,普通会员
U-JD-621189,jd_5753883,jd,用户5554,f,47,成都,2026-06-05,18796420539,user4630@example.com,普通会员
U-JD-621724,jd_9985713,jd,用户4011,m,23,成都,2026-04-13,16148777025,user4355@example.com,银卡会员
U-JD-622169,jd_5603366,jd,用户4832,m,35,重庆,2025-12-01,13718189045,user5270@example.com,普通会员
U-JD-622284,jd_3613816,jd,用户5367,m,54,西安,2025-03-03,18161154720,user4370@example.com,金卡会员
U-JD-622334,jd_5353208,jd,用户1459,m,50,重庆,2026-02-05,19827943209,user2665@example.com,金卡会员
U-JD-622978,jd_6242225,jd,用户1128,f,22,杭州,2025-04-05,18534255466,user3192@example.com,普通会员
U-JD-623639,jd_3387444,jd,用户6367,f,20,广州,2026-11-16,15708482759,user1535@example.com,金卡会员
U-JD-626555,jd_9685334,jd,用户4820,m,24,西安,2025-07-26,13757444580,user9721@example.com,钻石会员
U-JD-628010,jd_9946247,jd,用户7047,m,33,重庆,2025-08-12,16522606954,user1230@example.com,钻石会员
U-JD-628098,jd_7656725,jd,用户2019,m,45,西安,2026-07-13,14321075034,user6316@example.com,金卡会员
U-JD-628689,jd_3851085,jd,用户5650,m,57,杭州,2025-03-21,16926297898,user3904@example.com,金卡会员
U-JD-629509,jd_4024070,jd,用户8278,m,36,重庆,2026-07-21,19668532088,user7447@example.com,普通会员
U-JD-629903,jd_5610719,jd,用户8927,m,29,南京,2025-06-24,16655478102,user9291@example.com,银卡会员
U-JD-630489,jd_9575252,jd,用户3671,m,50,重庆,2025-06-07,17921900075,user1631@example.com,普通会员
U-JD-631308,jd_8605207,jd,用户1218,m,26,成都,2025-11-25,14372084152,user1676@example.com,银卡会员
U-JD-632284,jd_7940834,jd,用户9613,m,50,武汉,2026-04-08,15920536143,user3464@example.com,金卡会员
U-JD-632711,jd_8790978,jd,用户5408,f,56,武汉,2026-09-24,17229067704,user5284@example.com,钻石会员
U-JD-632984,jd_5811412,jd,用户1723,f,32,武汉,2026-07-13,17609695008,user8671@example.com,钻石会员
U-JD-633253,jd_7100671,jd,用户9919,f,43,广州,2025-12-25,18962177186,user7725@example.com,金卡会员
U-JD-633402,jd_4039419,jd,用户7419,m,57,重庆,2026-02-12,17152022418,user9555@example.com,金卡会员
U-JD-634146,jd_4230758,jd,用户3377,f,26,北京,2026-10-27,14904057474,user8308@example.com,钻石会员
U-JD-634684,jd_7901052,jd,用户1831,f,42,武汉,2025-12-14,15382634680,user5658@example.com,普通会员
U-JD-634774,jd_7975852,jd,用户2438,f,21,重庆,2025-04-20,13453648616,user4288@example.com,普通会员
U-JD-635776,jd_6224109,jd,用户7047,m,19,西安,2025-10-05,13233489027,user8276@example.com,金卡会员
U-JD-636959,jd_8496920,jd,用户5561,m,36,杭州,2025-12-09,19572652441,user8781@example.com,银卡会员
U-JD-637145,jd_6452750,jd,用户5374,m,46,杭州,2025-04-18,19534326288,user6841@example.com,普通会员
U-JD-637732,jd_9634655,jd,用户1643,f,25,西安,2026-11-08,18990016370,user1832@example.com,银卡会员
U-JD-637819,jd_2699137,jd,用户8322,m,46,南京,2026-05-04,18197119025,user8613@example.com,普通会员
U-JD-639215,jd_6911655,jd,用户8411,m,58,深圳,2025-07-18,19936785281,user2721@example.com,银卡会员
U-JD-639670,jd_2269719,jd,用户9534,f,59,上海,2025-01-04,18530459064,user1645@example.com,普通会员
U-JD-640044,jd_3538269,jd,用户1174,f,44,西安,2026-02-19,16232104325,user8946@example.com,钻石会员
U-JD-640129,jd_3534230,jd,用户5021,m,47,武汉,2025-05-05,19576004731,user6144@example.com,银卡会员
U-JD-641227,jd_3539752,jd,用户4500,f,49,武汉,2026-01-28,15648936229,user3401@example.com,普通会员
U-JD-642359,jd_5316528,jd,用户2926,m,20,西安,2025-03-10,19369677905,user3191@example.com,普通会员
U-JD-644263,jd_3960487,jd,用户8906,f,45,上海,2025-02-15,18281952721,user8264@example.com,银卡会员
U-JD-644943,jd_7862979,jd,用户3113,m,18,杭州,2026-09-13,15950103696,user8207@example.com,金卡会员
U-JD-645035,jd_8940695,jd,用户9115,m,48,西安,2025-12-05,14668404970,user7721@example.com,普通会员
U-JD-646502,jd_1397492,jd,用户8653,f,52,西安,2026-05-05,18245892423,user9261@example.com,金卡会员
U-JD-646756,jd_8676600,jd,用户4628,m,59,深圳,2026-01-17,18911328772,user8053@example.com,钻石会员
U-JD-648339,jd_5604241,jd,用户9898,m,32,武汉,2026-01-06,14137244060,user2127@example.com,金卡会员
U-JD-648406,jd_3707508,jd,用户4134,m,33,杭州,2025-08-10,16535760853,user7441@example.com,普通会员
U-JD-648609,jd_2338204,jd,用户1622,f,55,深圳,2025-11-28,14379708680,user1578@example.com,金卡会员
U-JD-649593,jd_6257537,jd,用户5280,m,41,杭州,2026-04-20,14884077532,user4858@example.com,金卡会员
U-JD-650362,jd_4787435,jd,用户5289,m,38,上海,2025-09-04,14941694014,user7289@example.com,金卡会员
U-JD-650503,jd_3402786,jd,用户2828,f,58,南京,2025-12-26,13750329403,user5255@example.com,钻石会员
U-JD-650540,jd_1577983,jd,用户5470,f,41,重庆,2026-02-24,17225587721,user3128@example.com,钻石会员
U-JD-650691,jd_2499018,jd,用户8783,m,37,广州,2026-01-07,15371759880,user7374@example.com,普通会员
U-JD-650722,jd_1345077,jd,用户5149,f,57,西安,2025-05-10,19456883669,user5717@example.com,钻石会员
U-JD-651779,jd_9515679,jd,用户8120,f,54,成都,2025-04-01,17924720425,user8692@example.com,银卡会员
U-JD-653423,jd_1252021,jd,用户2246,f,22,武汉,2025-07-08,13935862468,user2099@example.com,金卡会员
U-JD-653766,jd_4196907,jd,用户6393,f,44,西安,2026-09-16,13319708169,user6257@example.com,银卡会员
U-JD-654172,jd_5505593,jd,用户5871,f,53,深圳,2026-08-09,18473691028,user4166@example.com,普通会员
U-JD-654361,jd_2208214,jd,用户9289,f,39,杭州,2025-02-23,13530227016,user2883@example.com,普通会员
U-JD-655628,jd_1399017,jd,用户8751,f,35,杭州,2026-08-19,16781333014,user6477@example.com,普通会员
U-JD-655772,jd_4572014,jd,用户2815,m,33,深圳,2026-01-11,18402911100,user5869@example.com,银卡会员
U-JD-656012,jd_8732915,jd,用户3948,m,46,广州,2025-02-28,17646173823,user7649@example.com,钻石会员
U-JD-656134,jd_2914673,jd,用户4210,m,23,杭州,2025-02-26,14973802516,user9117@example.com,钻石会员
U-JD-656158,jd_9332351,jd,用户1966,f,44,深圳,2026-10-07,15413168147,user2700@example.com,金卡会员
U-JD-656169,jd_4925197,jd,用户7727,f,37,上海,2026-09-15,14601985585,user2154@example.com,金卡会员
U-JD-656382,jd_6892056,jd,用户5148,m,21,杭州,2026-03-06,16463219653,user8431@example.com,普通会员
U-JD-656921,jd_3638774,jd,用户2667,m,22,南京,2025-12-22,13496839423,user1254@example.com,钻石会员
U-JD-657109,jd_4288503,jd,用户7503,f,19,西安,2025-10-11,15442962376,user8333@example.com,普通会员
U-JD-657214,jd_9138645,jd,用户8790,f,33,南京,2025-01-04,18341798719,user3314@example.com,金卡会员
U-JD-657419,jd_7096560,jd,用户6008,f,37,深圳,2025-08-20,19979151505,user4467@example.com,银卡会员
U-JD-658299,jd_1833068,jd,用户1907,f,21,上海,2026-12-25,14268855589,user9352@example.com,钻石会员
U-JD-658358,jd_5877226,jd,用户5838,f,35,广州,2026-01-27,15349231807,user2119@example.com,银卡会员
U-JD-658706,jd_4905619,jd,用户3724,f,21,北京,2026-01-27,16182659770,user4464@example.com,金卡会员
U-JD-660370,jd_6238329,jd,用户9795,m,49,广州,2026-08-21,13140930982,user5068@example.com,银卡会员
U-JD-662114,jd_8517894,jd,用户3424,m,34,西安,2026-09-02,17949563225,user2871@example.com,银卡会员
U-JD-662456,jd_7757204,jd,用户8157,m,43,武汉,2026-02-22,19826383123,user3686@example.com,银卡会员
