order_id,global_user_id,platform,order_time,payment_time,payment_method,shipping_address,order_status,total_amount,discount_amount,shipping_fee,tax_amount,promotion_id,coupon_code,shipping_method
JD20260911746122,U-JD-155850,jd,2026-09-11 21:30:05,2026-09-11 22:12:05,京东支付,武汉天河区50号楼6单元1651室,已取消,3165.87,461.66,17.47,189.95,秒杀活动,,自提
JD20260911759082,U-JD-622334,jd,2026-09-11 02:12:52,2026-09-11 03:09:52,京东支付,南京朝阳区96号楼17单元683室,已付款,1197.27,279.03,13.98,71.84,优惠券,TLEMD6169,同城配送
JD20260911896635,U-JD-380969,jd,2026-09-11 17:05:19,2026-09-11 17:31:19,微信支付,深圳浦东新区28号楼9单元924室,已发货,4129.57,1221.56,9.92,247.77,优惠券,YHMD6832,自提
JD20260912186783,U-JD-713821,jd,2026-09-12 05:01:19,2026-09-12 05:32:19,支付宝,杭州浦东新区3号楼1单元470室,待付款,2016.35,41.24,6.34,120.98,无促销,YHMD2814,快递配送
JD20260912192788,U-JD-434827,jd,2026-09-12 19:44:59,2026-09-12 20:44:59,花呗,上海福田区45号楼6单元757室,已发货,1328.59,46.09,19.50,79.72,拼团优惠,YHMD9736,同城配送
JD20260912221571,U-JD-208806,jd,2026-09-12 21:25:53,2026-09-12 21:30:53,花呗,西安浦东新区73号楼5单元114室,已付款,4659.62,351.18,16.32,279.58,拼团优惠,,同城配送
JD20260912373767,U-JD-147709,jd,2026-09-12 09:50:05,2026-09-12 10:30:05,银行卡,北京浦东新区6号楼6单元611室,已发货,1695.26,98.53,17.87,101.72,满减活动,YHMD6636,快递配送
JD20260912686218,U-JD-839612,jd,2026-09-12 09:27:01,2026-09-12 09:32:01,银行卡,上海天河区28号楼6单元1740室,已取消,4718.81,978.14,19.70,283.13,拼团优惠,YHMD4392,同城配送
JD20260912814544,U-JD-251904,jd,2026-09-12 23:45:54,2026-09-13 00:24:54,支付宝,深圳朝阳区40号楼1单元1387室,已完成,1741.81,334.90,11.75,104.51,无促销,YHMD4081,自提
JD20260913181500,U-JD-785141,jd,2026-09-13 03:08:12,2026-09-13 03:44:12,支付宝,南京天河区26号楼13单元1781室,已付款,1989.41,243.25,8.23,119.36,秒杀活动,,自提
JD20260913229575,U-JD-257548,jd,2026-09-13 08:55:45,2026-09-13 09:22:45,微信支付,南京朝阳区68号楼15单元1320室,已取消,4264.60,608.69,8.74,255.88,优惠券,QZMD8363,同城配送
JD20260913263835,U-JD-637145,jd,2026-09-13 16:05:59,2026-09-13 16:54:59,银行卡,广州福田区99号楼12单元1657室,已发货,3750.26,662.85,14.48,225.02,拼团优惠,,自提
JD20260913336155,U-JD-531870,jd,2026-09-13 03:10:29,2026-09-13 03:38:29,京东支付,南京朝阳区95号楼9单元717室,已完成,4303.22,698.49,11.55,258.19,无促销,QZMD4787,同城配送
JD20260913399377,U-JD-800384,jd,2026-09-13 15:12:47,2026-09-13 16:12:47,微信支付,广州福田区13号楼9单元319室,已付款,4359.05,971.29,17.55,261.54,满减活动,,快递配送
JD20260913495851,U-JD-591920,jd,2026-09-13 02:41:07,2026-09-13 03:38:07,银行卡,南京浦东新区86号楼5单元784室,已取消,517.09,85.35,16.82,31.03,秒杀活动,,同城配送
JD20260913541412,U-JD-235289,jd,2026-09-13 16:36:27,2026-09-13 17:30:27,京东支付,重庆海淀区4号楼14单元806室,已完成,1942.71,483.21,2.87,116.56,秒杀活动,YHMD8725,快递配送
JD20260913605096,U-JD-179342,jd,2026-09-13 05:12:37,2026-09-13 05:56:37,银行卡,西安朝阳区100号楼2单元426室,已取消,4631.71,367.58,4.69,277.90,优惠券,,同城配送
JD20260913734155,U-JD-989751,jd,2026-09-13 08:02:04,2026-09-13 08:45:04,支付宝,深圳海淀区16号楼19单元1970室,待付款,1942.52,132.16,19.38,116.55,满减活动,YHMD7050,快递配送
JD20260913940733,U-JD-300468,jd,2026-09-13 06:17:04,2026-09-13 06:28:04,花呗,杭州福田区22号楼8单元298室,待付款,4674.91,267.66,1.61,280.49,拼团优惠,,快递配送
JD20260914177972,U-JD-544104,jd,2026-09-14 21:20:19,2026-09-14 21:57:19,支付宝,南京海淀区26号楼17单元198室,已发货,1259.76,45.67,7.44,75.59,无促销,QZMD9956,自提
JD20260914261910,U-JD-891318,jd,2026-09-14 17:57:28,2026-09-14 18:17:28,微信支付,广州朝阳区55号楼16单元1311室,待付款,2309.29,664.64,2.12,138.56,无促销,,自提
JD20260914287214,U-JD-363978,jd,2026-09-14 08:16:07,2026-09-14 09:05:07,银行卡,深圳天河区41号楼13单元1158室,已付款,4970.90,882.70,19.45,298.25,秒杀活动,,快递配送
JD20260914395272,U-JD-787688,jd,2026-09-14 02:07:24,2026-09-14 02:38:24,花呗,南京天河区5号楼12单元1399室,待付款,2134.87,17.35,19.60,128.09,满减活动,YHMD8792,自提
JD20260914572562,U-JD-170843,jd,2026-09-14 11:16:53,2026-09-14 11:45:53,支付宝,上海朝阳区62号楼13单元1608室,已发货,4147.60,846.03,16.39,248.86,秒杀活动,QZMD2531,快递配送
JD20260914801523,U-JD-155850,jd,2026-09-14 20:30:05,2026-09-14 20:38:05,银行卡,武汉天河区80号楼17单元1988室,待付款,1634.97,87.80,15.30,98.10,无促销,TLEMD7686,同城配送
JD20260914994309,U-JD-677535,jd,2026-09-14 03:48:04,2026-09-14 04:31:04,京东支付,广州福田区33号楼18单元1368室,已取消,1578.75,437.36,4.48,94.72,优惠券,,同城配送
JD20260915255997,U-JD-633253,jd,2026-09-15 06:13:25,2026-09-15 07:05:25,京东支付,西安浦东新区86号楼15单元1123室,已付款,2160.45,403.75,5.23,129.63,无促销,YHMD2782,快递配送
JD20260915338484,U-JD-846531,jd,2026-09-15 02:04:59,2026-09-15 02:59:59,京东支付,西安福田区41号楼8单元1852室,已付款,4212.52,630.34,15.37,252.75,无促销,QZMD1869,快递配送
JD20260915620402,U-JD-786032,jd,2026-09-15 18:41:13,2026-09-15 19:40:13,花呗,北京浦东新区38号楼20单元948室,已完成,2538.17,262.46,4.14,152.29,秒杀活动,,同城配送
JD20260915664092,U-JD-341791,jd,2026-09-15 21:08:51,2026-09-15 21:54:51,花呗,武汉天河区74号楼17单元1241室,已发货,4768.38,525.35,8.95,286.10,无促销,QZMD6013,快递配送
JD20260915708559,U-JD-155850,jd,2026-09-15 18:11:12,2026-09-15 18:24:12,花呗,重庆海淀区56号楼19单元1135室,已完成,3103.39,395.79,7.61,186.20,无促销,QZMD7741,自提
JD20260915736792,U-JD-819846,jd,2026-09-15 17:25:36,2026-09-15 17:54:36,花呗,上海海淀区11号楼13单元1056室,已取消,3156.19,44.80,0.16,189.37,秒杀活动,QZMD8926,同城配送
JD20260915760430,U-JD-214894,jd,2026-09-15 08:38:15,2026-09-15 09:05:15,花呗,西安天河区48号楼18单元466室,已发货,4427.13,779.64,16.40,265.63,满减活动,YHMD2561,同城配送
JD20260915799702,U-JD-885473,jd,2026-09-15 11:47:52,2026-09-15 12:42:52,京东支付,重庆浦东新区18号楼16单元1122室,已发货,3035.68,123.18,9.42,182.14,优惠券,,同城配送
JD20260916248024,U-JD-506407,jd,2026-09-16 13:43:50,2026-09-16 14:35:50,微信支付,北京浦东新区51号楼16单元1276室,已取消,3741.12,373.19,7.26,224.47,满减活动,TLEMD2679,自提
JD20260916427963,U-JD-470649,jd,2026-09-16 03:00:20,2026-09-16 03:43:20,花呗,重庆海淀区68号楼9单元376室,已发货,650.02,118.20,3.13,39.00,秒杀活动,,快递配送
JD20260916713144,U-JD-159522,jd,2026-09-16 00:22:57,2026-09-16 01:17:57,花呗,武汉海淀区87号楼4单元864室,已取消,1543.25,411.58,14.08,92.59,满减活动,YHMD7664,自提
JD20260917456568,U-JD-155850,jd,2026-09-17 14:51:09,2026-09-17 15:44:09,花呗,广州浦东新区31号楼16单元1516室,已完成,4251.34,440.90,19.81,255.08,无促销,,自提
JD20260917787298,U-JD-467366,jd,2026-09-17 03:02:34,2026-09-17 03:56:34,京东支付,上海朝阳区78号楼20单元886室,已发货,3506.58,614.45,12.05,210.39,优惠券,TLEMD5316,同城配送
JD20260918208649,U-JD-725780,jd,2026-09-18 15:20:35,2026-09-18 16:12:35,京东支付,杭州海淀区54号楼6单元1232室,待付款,4703.44,113.35,18.82,282.21,拼团优惠,QZMD3909,同城配送
JD20260918233474,U-JD-650722,jd,2026-09-18 18:26:03,2026-09-18 19:01:03,京东支付,北京海淀区12号楼5单元1485室,待付款,710.49,95.25,8.54,42.63,无促销,TLEMD7889,同城配送
JD20260918397649,U-JD-111568,jd,2026-09-18 16:18:02,2026-09-18 16:54:02,京东支付,深圳浦东新区97号楼12单元473室,待付款,4343.12,467.13,19.90,260.59,拼团优惠,QZMD7531,快递配送
JD20260918398315,U-JD-175238,jd,2026-09-18 12:49:41,2026-09-18 12:56:41,支付宝,武汉朝阳区57号楼6单元965室,待付款,401.00,31.58,1.79,24.06,秒杀活动,TLEMD9005,快递配送
JD20260918489314,U-JD-776894,jd,2026-09-18 11:57:35,2026-09-18 12:18:35,京东支付,深圳天河区54号楼20单元1219室,已发货,3108.23,156.73,4.40,186.49,无促销,QZMD9473,快递配送
JD20260918651900,U-JD-980048,jd,2026-09-18 18:28:58,2026-09-18 18:49:58,支付宝,深圳天河区36号楼13单元853室,已取消,4287.40,360.94,7.96,257.24,满减活动,QZMD6721,快递配送
JD20260919127658,U-JD-662114,jd,2026-09-19 03:34:57,2026-09-19 04:09:57,支付宝,成都海淀区78号楼11单元1726室,已取消,3105.09,659.36,18.51,186.31,拼团优惠,,同城配送
JD20260919147614,U-JD-660370,jd,2026-09-19 02:01:23,2026-09-19 03:01:23,花呗,西安浦东新区8号楼10单元1588室,已取消,1344.68,69.03,5.94,80.68,秒杀活动,YHMD2277,自提
JD20260919178175,U-JD-867439,jd,2026-09-19 04:41:51,2026-09-19 04:49:51,花呗,广州海淀区14号楼19单元1808室,已完成,1252.35,5.32,15.55,75.14,优惠券,YHMD3675,自提
JD20260919461423,U-JD-862407,jd,2026-09-19 18:51:29,2026-09-19 19:26:29,微信支付,北京天河区99号楼3单元1289室,已完成,4822.56,254.85,10.43,289.35,无促销,YHMD1669,自提
JD20260919496483,U-JD-904503,jd,2026-09-19 22:31:34,2026-09-19 22:36:34,花呗,南京海淀区19号楼9单元1484室,待付款,1895.13,110.50,3.96,113.71,优惠券,QZMD2401,快递配送
JD20260919976684,U-JD-848571,jd,2026-09-19 19:36:41,2026-09-19 20:01:41,花呗,成都天河区34号楼10单元1249室,待付款,3796.57,460.10,4.05,227.79,秒杀活动,TLEMD3490,同城配送
JD20260920156693,U-JD-357485,jd,2026-09-20 10:28:45,2026-09-20 10:56:45,花呗,上海福田区57号楼3单元1647室,已取消,4985.47,1056.74,3.71,299.13,拼团优惠,,快递配送
JD20260920262847,U-JD-524015,jd,2026-09-20 04:59:46,2026-09-20 05:17:46,支付宝,上海天河区97号楼2单元818室,已完成,3406.79,34.03,14.94,204.41,满减活动,,自提
JD20260920615359,U-JD-235289,jd,2026-09-20 16:55:48,2026-09-20 17:03:48,微信支付,重庆海淀区51号楼13单元1570室,已发货,1764.39,291.32,12.69,105.86,优惠券,,同城配送
JD20260920643223,U-JD-473175,jd,2026-09-20 14:10:55,2026-09-20 14:27:55,京东支付,武汉天河区76号楼16单元177室,待付款,2480.84,272.10,17.66,148.85,无促销,YHMD8781,自提
JD20260920919328,U-JD-155850,jd,2026-09-20 23:01:03,2026-09-20 23:42:03,支付宝,成都福田区81号楼12单元1858室,待付款,1141.18,100.96,9.22,68.47,满减活动,YHMD3593,自提
JD20260920982573,U-JD-970710,jd,2026-09-20 14:11:01,2026-09-20 14:46:01,支付宝,武汉天河区32号楼10单元1718室,已取消,4346.53,236.14,2.32,260.79,拼团优惠,,快递配送
JD20260921349974,U-JD-709126,jd,2026-09-21 18:42:38,2026-09-21 19:32:38,京东支付,重庆福田区1号楼16单元1445室,已取消,1406.19,5.89,7.97,84.37,无促销,YHMD6561,快递配送
JD20260921567690,U-JD-995379,jd,2026-09-21 13:15:45,2026-09-21 13:35:45,京东支付,北京福田区35号楼7单元913室,已取消,4902.12,447.51,17.42,294.13,优惠券,,快递配送
JD20260921585865,U-JD-426213,jd,2026-09-21 04:36:42,2026-09-21 05:09:42,微信支付,南京福田区34号楼12单元634室,已发货,2044.41,532.93,18.17,122.66,拼团优惠,TLEMD8177,自提
JD20260921765493,U-JD-490359,jd,2026-09-21 12:46:48,2026-09-21 13:28:48,银行卡,杭州福田区83号楼5单元781室,已付款,2396.32,216.92,15.56,143.78,拼团优惠,YHMD3876,快递配送
JD20260921887259,U-JD-987160,jd,2026-09-21 11:08:16,2026-09-21 11:44:16,支付宝,广州天河区4号楼9单元430室,已付款,1916.77,567.72,0.48,115.01,拼团优惠,TLEMD2092,快递配送
JD20260921902575,U-JD-183413,jd,2026-09-21 01:19:04,2026-09-21 01:36:04,花呗,北京浦东新区47号楼1单元1575室,已取消,3898.17,316.24,17.51,233.89,无促销,,快递配送
JD20260922289684,U-JD-637145,jd,2026-09-22 19:56:10,2026-09-22 20:35:10,微信支付,北京天河区43号楼9单元775室,已完成,2380.39,274.77,17.10,142.82,无促销,TLEMD9267,同城配送
JD20260922375541,U-JD-650362,jd,2026-09-22 08:02:27,2026-09-22 08:10:27,微信支付,广州天河区29号楼19单元1836室,已完成,1647.57,461.29,2.43,98.85,无促销,TLEMD1331,快递配送
JD20260922545824,U-JD-273311,jd,2026-09-22 12:51:07,2026-09-22 13:16:07,花呗,重庆浦东新区48号楼14单元836室,已取消,3418.54,960.14,7.53,205.11,无促销,QZMD3257,同城配送
JD20260922572750,U-JD-217136,jd,2026-09-22 18:21:40,2026-09-22 19:02:40,支付宝,武汉福田区5号楼2单元657室,已完成,1304.44,212.25,0.64,78.27,满减活动,QZMD9860,同城配送
JD20260922584053,U-JD-693839,jd,2026-09-22 13:41:50,2026-09-22 14:02:50,花呗,武汉朝阳区40号楼7单元1095室,已完成,698.73,37.54,13.40,41.92,秒杀活动,,同城配送
JD20260922603964,U-JD-655772,jd,2026-09-22 03:19:21,2026-09-22 03:34:21,京东支付,北京朝阳区98号楼14单元448室,已完成,3329.37,346.46,5.16,199.76,优惠券,QZMD7975,快递配送
JD20260923213157,U-JD-235289,jd,2026-09-23 15:59:16,2026-09-23 16:35:16,银行卡,杭州天河区46号楼18单元135室,已发货,4159.78,35.00,12.68,249.59,无促销,QZMD7260,快递配送
JD20260923397144,U-JD-882339,jd,2026-09-23 07:03:44,2026-09-23 07:13:44,银行卡,武汉天河区54号楼12单元398室,已发货,3067.18,600.80,10.09,184.03,无促销,,快递配送
JD20260923407424,U-JD-529882,jd,2026-09-23 15:14:33,2026-09-23 15:43:33,银行卡,武汉浦东新区79号楼6单元447室,已发货,4076.50,1086.30,2.64,244.59,优惠券,,快递配送
JD20260923574455,U-JD-790566,jd,2026-09-23 13:08:24,2026-09-23 13:23:24,银行卡,深圳海淀区31号楼14单元1873室,已完成,4323.86,917.30,14.16,259.43,优惠券,TLEMD2389,自提
JD20260924182072,U-JD-463653,jd,2026-09-24 22:57:40,2026-09-24 23:04:40,花呗,武汉天河区79号楼7单元1776室,待付款,3770.62,1128.82,7.18,226.24,满减活动,QZMD9044,同城配送
JD20260924219742,U-JD-598659,jd,2026-09-24 03:48:25,2026-09-24 04:26:25,银行卡,西安浦东新区44号楼3单元955室,已付款,3171.41,302.51,14.29,190.28,满减活动,,同城配送
JD20260924388692,U-JD-542306,jd,2026-09-24 08:35:26,2026-09-24 09:05:26,银行卡,上海福田区76号楼2单元1257室,已发货,1709.00,367.75,4.64,102.54,秒杀活动,,同城配送
JD20260924677552,U-JD-734537,jd,2026-09-24 19:41:45,2026-09-24 19:50:45,花呗,上海浦东新区58号楼7单元811室,已完成,3421.31,155.61,9.93,205.28,满减活动,,自提
JD20260924709791,U-JD-639670,jd,2026-09-24 05:28:13,2026-09-24 05:45:13,银行卡,广州福田区28号楼10单元809室,已完成,1439.82,124.42,13.38,86.39,拼团优惠,,同城配送
JD20260924720035,U-JD-654361,jd,2026-09-24 08:50:48,2026-09-24 09:31:48,银行卡,北京浦东新区20号楼4单元1044室,已取消,202.03,41.05,4.84,12.12,优惠券,YHMD8165,自提
JD20260925436170,U-JD-194364,jd,2026-09-25 08:03:52,2026-09-25 08:45:52,京东支付,广州福田区11号楼9单元1232室,已付款,4643.35,576.33,0.34,278.60,拼团优惠,,自提
JD20260925507532,U-JD-870866,jd,2026-09-25 04:15:41,2026-09-25 04:42:41,微信支付,上海天河区38号楼6单元1822室,已付款,1856.38,440.55,1.51,111.38,拼团优惠,YHMD8829,同城配送
JD20260925739709,U-JD-188095,jd,2026-09-25 21:42:34,2026-09-25 21:54:34,支付宝,上海海淀区54号楼17单元243室,已发货,2653.17,697.81,6.90,159.19,拼团优惠,QZMD8265,快递配送
JD20260925915340,U-JD-202906,jd,2026-09-25 11:31:06,2026-09-25 11:37:06,微信支付,成都天河区4号楼14单元1328室,已完成,4714.56,134.06,11.34,282.87,无促销,,快递配送
JD20260925974281,U-JD-258485,jd,2026-09-25 09:11:17,2026-09-25 10:10:17,京东支付,武汉朝阳区96号楼2单元376室,待付款,2069.56,385.57,17.70,124.17,优惠券,,快递配送
JD20260926157364,U-JD-928491,jd,2026-09-26 20:15:25,2026-09-26 20:46:25,微信支付,杭州天河区18号楼13单元688室,已付款,1395.90,100.26,10.44,83.75,优惠券,,快递配送
JD20260926403918,U-JD-279950,jd,2026-09-26 14:04:06,2026-09-26 14:14:06,花呗,北京海淀区45号楼12单元1248室,待付款,1707.88,35.38,0.31,102.47,秒杀活动,,自提
JD20260926435086,U-JD-953932,jd,2026-09-26 20:02:14,2026-09-26 20:46:14,京东支付,北京浦东新区64号楼5单元1409室,已完成,4214.52,55.60,8.84,252.87,秒杀活动,QZMD2474,同城配送
JD20260926509044,U-JD-155850,jd,2026-09-26 04:00:47,2026-09-26 04:16:47,京东支付,上海海淀区83号楼5单元1979室,已取消,4365.07,1039.88,5.49,261.90,无促销,,快递配送
JD20260926531977,U-JD-155850,jd,2026-09-26 05:47:44,2026-09-26 06:43:44,京东支付,武汉浦东新区3号楼18单元1072室,已付款,3290.70,942.86,7.38,197.44,无促销,,自提
JD20260926632026,U-JD-597255,jd,2026-09-26 05:05:25,2026-09-26 05:53:25,京东支付,广州福田区88号楼15单元964室,已完成,1112.56,32.94,19.41,66.75,无促销,,同城配送
JD20260926634319,U-JD-353904,jd,2026-09-26 18:03:41,2026-09-26 18:15:41,京东支付,北京福田区35号楼17单元261室,已发货,1150.23,181.53,2.36,69.01,秒杀活动,,同城配送
JD20260926675037,U-JD-341791,jd,2026-09-26 16:25:50,2026-09-26 16:58:50,微信支付,重庆福田区1号楼20单元887室,待付款,1518.46,114.89,13.05,91.11,秒杀活动,QZMD9337,同城配送
JD20260926771296,U-JD-916622,jd,2026-09-26 11:44:05,2026-09-26 12:40:05,支付宝,西安浦东新区55号楼4单元446室,已付款,1112.84,42.31,5.27,66.77,无促销,,快递配送
JD20260927286910,U-JD-490536,jd,2026-09-27 20:08:40,2026-09-27 20:30:40,支付宝,西安天河区21号楼11单元1477室,已发货,1390.96,147.23,7.81,83.46,满减活动,,自提
JD20260927398472,U-JD-210508,jd,2026-09-27 18:46:57,2026-09-27 19:18:57,银行卡,上海福田区87号楼3单元688室,已完成,1237.75,173.65,5.30,74.27,秒杀活动,YHMD1510,同城配送
JD20260927847503,U-JD-882339,jd,2026-09-27 15:30:37,2026-09-27 16:09:37,微信支付,广州天河区23号楼18单元633室,已发货,1090.90,271.29,15.65,65.45,拼团优惠,,快递配送
JD20260928253201,U-JD-235289,jd,2026-09-28 10:51:53,2026-09-28 11:37:53,花呗,重庆天河区15号楼9单元349室,已取消,4940.89,409.85,0.31,296.45,优惠券,,快递配送
JD20260928420020,U-JD-569825,jd,2026-09-28 19:10:24,2026-09-28 20:06:24,银行卡,南京福田区63号楼5单元1146室,已完成,2486.69,26.16,9.02,149.20,满减活动,TLEMD6554,自提
JD20260928988107,U-JD-120630,jd,2026-09-28 06:30:09,2026-09-28 06:54:09,京东支付,南京天河区35号楼5单元1381室,已发货,1754.90,195.21,7.85,105.29,秒杀活动,,快递配送
JD20261001250985,U-JD-205842,jd,2026-10-01 13:15:26,2026-10-01 13:21:26,花呗,重庆浦东新区51号楼17单元930室,已取消,1472.02,383.28,12.17,88.32,无促销,QZMD1461,快递配送
JD20261001318398,U-JD-254087,jd,2026-10-01 22:25:13,2026-10-01 23:11:13,京东支付,成都朝阳区67号楼17单元1461室,已完成,2585.82,525.02,5.63,155.15,满减活动,,同城配送
JD20261001557266,U-JD-915554,jd,2026-10-01 14:48:39,2026-10-01 15:09:39,花呗,武汉福田区51号楼12单元1832室,待付款,2441.72,214.92,11.30,146.50,秒杀活动,,快递配送
JD20261001638053,U-JD-260020,jd,2026-10-01 05:31:05,2026-10-01 06:25:05,银行卡,成都天河区75号楼15单元1847室,已付款,540.36,153.58,12.13,32.42,无促销,,快递配送
JD20261001650392,U-JD-189213,jd,2026-10-01 19:13:20,2026-10-01 19:22:20,支付宝,北京福田区2号楼6单元816室,已付款,3369.24,40.38,1.37,202.15,秒杀活动,,同城配送
JD20261001679557,U-JD-869415,jd,2026-10-01 05:28:25,2026-10-01 06:20:25,银行卡,北京天河区91号楼15单元1986室,待付款,3682.10,188.94,0.34,220.93,秒杀活动,QZMD7866,自提
JD20261001989015,U-JD-421619,jd,2026-10-01 17:50:04,2026-10-01 18:19:04,花呗,北京朝阳区16号楼6单元196室,已完成,1245.47,47.71,1.09,74.73,拼团优惠,,快递配送
JD20261002229518,U-JD-349267,jd,2026-10-02 09:52:02,2026-10-02 10:36:02,银行卡,杭州海淀区89号楼12单元543室,已取消,2104.38,436.81,8.77,126.26,满减活动,,自提
JD20261002275608,U-JD-806333,jd,2026-10-02 14:16:59,2026-10-02 14:49:59,京东支付,成都天河区33号楼4单元1572室,已完成,2065.50,213.59,3.70,123.93,拼团优惠,YHMD4535,同城配送
JD20261002352272,U-JD-734537,jd,2026-10-02 02:14:46,2026-10-02 02:41:46,支付宝,武汉浦东新区33号楼3单元1205室,已取消,2019.70,543.61,7.94,121.18,优惠券,,快递配送
JD20261002444805,U-JD-526956,jd,2026-10-02 17:19:08,2026-10-02 18:13:08,银行卡,广州天河区63号楼16单元1120室,已发货,4711.96,1095.73,12.17,282.72,无促销,YHMD2650,自提
JD20261002489779,U-JD-748744,jd,2026-10-02 21:37:48,2026-10-02 22:24:48,支付宝,重庆朝阳区92号楼19单元180室,待付款,4136.22,946.42,2.89,248.17,拼团优惠,QZMD4390,快递配送
JD20261002559284,U-JD-516344,jd,2026-10-02 07:13:07,2026-10-02 07:23:07,京东支付,西安朝阳区24号楼2单元1712室,已发货,1097.52,124.16,0.23,65.85,无促销,QZMD4651,自提
JD20261002668616,U-JD-597255,jd,2026-10-02 20:47:11,2026-10-02 21:36:11,支付宝,南京海淀区28号楼11单元261室,已取消,4040.25,949.39,16.28,242.41,满减活动,,自提
JD20261002704861,U-JD-467366,jd,2026-10-02 05:43:18,2026-10-02 06:10:18,银行卡,广州福田区47号楼16单元1212室,待付款,3279.47,844.46,19.21,196.77,秒杀活动,,同城配送
JD20261003156796,U-JD-454133,jd,2026-10-03 10:21:36,2026-10-03 10:43:36,支付宝,深圳浦东新区36号楼20单元1174室,已取消,1840.68,216.14,3.78,110.44,拼团优惠,TLEMD7017,快递配送
JD20261003574725,U-JD-496867,jd,2026-10-03 19:01:59,2026-10-03 19:09:59,银行卡,上海浦东新区24号楼19单元1605室,待付款,1916.22,333.77,18.91,114.97,满减活动,TLEMD4269,自提
JD20261003807051,U-JD-586209,jd,2026-10-03 14:40:18,2026-10-03 15:40:18,支付宝,重庆朝阳区38号楼10单元919室,已取消,2115.28,589.26,10.36,126.92,无促销,,自提
JD20261003867435,U-JD-597255,jd,2026-10-03 11:50:46,2026-10-03 12:05:46,微信支付,上海朝阳区85号楼3单元1583室,已取消,1736.59,376.00,0.49,104.20,拼团优惠,TLEMD9879,自提
JD20261004153692,U-JD-597255,jd,2026-10-04 00:18:34,2026-10-04 00:34:34,微信支付,西安浦东新区81号楼15单元1094室,已发货,4648.11,791.21,2.53,278.89,拼团优惠,TLEMD8832,自提
JD20261004360485,U-JD-765738,jd,2026-10-04 12:38:35,2026-10-04 12:48:35,花呗,南京海淀区47号楼13单元252室,待付款,1798.82,414.29,6.91,107.93,秒杀活动,YHMD2390,同城配送
JD20261004918612,U-JD-886835,jd,2026-10-04 04:11:14,2026-10-04 04:43:14,银行卡,北京海淀区93号楼16单元534室,待付款,4180.66,721.77,18.18,250.84,无促销,QZMD5750,快递配送
JD20261004952124,U-JD-161119,jd,2026-10-04 10:20:16,2026-10-04 10:31:16,花呗,重庆海淀区46号楼19单元1268室,已完成,4906.79,224.64,7.60,294.41,满减活动,,同城配送
JD20261005105337,U-JD-197702,jd,2026-10-05 04:36:37,2026-10-05 05:07:37,支付宝,北京福田区28号楼15单元1881室,已完成,2210.21,660.91,8.99,132.61,优惠券,YHMD5454,快递配送
JD20261005116458,U-JD-113416,jd,2026-10-05 19:23:21,2026-10-05 20:16:21,花呗,武汉福田区55号楼18单元1959室,已取消,2080.48,614.32,3.09,124.83,优惠券,TLEMD9728,自提
JD20261005160777,U-JD-844015,jd,2026-10-05 23:15:16,2026-10-05 23:22:16,银行卡,深圳朝阳区94号楼4单元1843室,已完成,4484.69,328.09,2.04,269.08,满减活动,,快递配送
JD20261005347586,U-JD-681301,jd,2026-10-05 12:46:39,2026-10-05 13:21:39,支付宝,北京海淀区73号楼2单元885室,已发货,2754.39,2.44,16.95,165.26,优惠券,QZMD6359,同城配送
JD20261005561239,U-JD-796421,jd,2026-10-05 12:22:23,2026-10-05 12:33:23,京东支付,深圳天河区76号楼19单元1166室,已付款,1126.32,113.74,9.69,67.58,拼团优惠,,同城配送
JD20261005588958,U-JD-591866,jd,2026-10-05 11:43:43,2026-10-05 11:55:43,花呗,广州朝阳区36号楼14单元1384室,已完成,2127.12,480.98,4.43,127.63,拼团优惠,,自提
JD20261005727459,U-JD-861234,jd,2026-10-05 08:52:33,2026-10-05 09:15:33,银行卡,成都天河区16号楼3单元853室,已发货,4086.11,595.51,15.62,245.17,秒杀活动,,自提
JD20261006610474,U-JD-430638,jd,2026-10-06 00:26:56,2026-10-06 01:06:56,花呗,武汉朝阳区29号楼12单元1575室,已取消,1995.81,343.73,5.79,119.75,拼团优惠,,同城配送
JD20261006927186,U-JD-804204,jd,2026-10-06 02:31:41,2026-10-06 03:28:41,微信支付,深圳朝阳区23号楼5单元1464室,待付款,4434.79,1189.78,19.20,266.09,拼团优惠,,自提
JD20261007262279,U-JD-711765,jd,2026-10-07 21:59:16,2026-10-07 22:24:16,银行卡,成都朝阳区65号楼4单元534室,已发货,329.49,97.86,14.98,19.77,优惠券,,同城配送
JD20261007342920,U-JD-775835,jd,2026-10-07 04:07:18,2026-10-07 04:19:18,花呗,重庆福田区91号楼15单元1891室,已发货,4419.17,862.54,14.50,265.15,满减活动,,同城配送
JD20261008623516,U-JD-235289,jd,2026-10-08 22:55:09,2026-10-08 23:22:09,微信支付,杭州浦东新区59号楼7单元1292室,已付款,3297.36,311.75,12.05,197.84,无促销,,快递配送
JD20261008653151,U-JD-416516,jd,2026-10-08 18:42:00,2026-10-08 19:20:00,京东支付,杭州海淀区89号楼17单元361室,已付款,1876.56,431.99,18.66,112.59,秒杀活动,YHMD7469,快递配送
JD20261008834797,U-JD-523471,jd,2026-10-08 19:16:41,2026-10-08 20:16:41,支付宝,西安福田区58号楼6单元665室,已发货,1199.59,317.09,18.03,71.98,满减活动,QZMD2508,快递配送
